"trial_type","trial_index","time_elapsed","internal_node_id","PROLIFIC_PID","STUDY_ID","SESSION_ID","rt","stimulus","button_pressed","success","key_press","responses","isData","view_history","response_type","avg_frame_time","center_x","center_y","isSC","stim_side","trial_luminance","step_size","nReversal","correct","prev_ans","isThreshold","SC_threshold","final_threshold","isLuminance","FF_luminance","luminance","stimSide","ISInt","isFF","question_order","isSPQ","isCAPS","isAQ"
"psychophysics","984","1243702","0.0-26.0-0.5","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.6655932203393","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","985","1244203","0.0-26.0-1.5","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66679999999857","768","361","","","","","","","","","","","","","144","1","0","false","","","",""
"psychophysics","986","1244548","0.0-26.0-2.5","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","342.8000000002794","","","","90","","","","key","16.668842105256196","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","987","1245552","0.0-26.0-0.6","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66501694915311","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","988","1246058","0.0-26.0-1.6","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665966666668343","768","361","","","","","","","","","","","","","144","-1","5","false","","","",""
"psychophysics","989","1246288","0.0-26.0-2.6","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","228.90000000037253","","","","77","","","","key","16.660461538453372","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","990","1247290","0.0-26.0-0.7","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666694915253604","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","991","1247794","0.0-26.0-1.7","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.671448275864382","768","361","","","","","","","","","","","","","144","-1","4","false","","","",""
"psychophysics","992","1248081","0.0-26.0-2.7","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","285.89999999990687","","","","77","","","","key","16.665124999999534","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","993","1249086","0.0-26.0-0.8","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66655932203472","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","994","1249594","0.0-26.0-1.8","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.667066666662382","768","361","","","","","","","","","","","","","144","1","5","false","","","",""
"psychophysics","995","1250115","0.0-26.0-2.8","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","518.7999999998137","","","","77","","","","key","16.665799999997642","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","996","1251119","0.0-26.0-0.9","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66623728813493","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","997","1251626","0.0-26.0-1.9","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665200000000187","768","361","","","","","","","","","","","","","144","1","6","false","","","",""
"psychophysics","998","1252357","0.0-26.0-2.9","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","729.3999999999069","","","","77","","","","key","16.665860465115887","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","999","1253363","0.0-26.0-0.10","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.664915254236973","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1000","1253866","0.0-26.0-1.10","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666655172409232","768","361","","","","","","","","","","","","","144","-1","3","false","","","",""
"psychophysics","1001","1254970","0.0-26.0-2.10","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","1102.2000000001863","","","","77","","","","key","16.66562121211918","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1002","1255978","0.0-26.0-0.11","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66618644067686","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1003","1256483","0.0-26.0-1.11","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66320689655198","768","361","","","","","","","","","","","","","144","-1","0","false","","","",""
"psychophysics","1004","1256995","0.0-26.0-2.11","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","509.60000000009313","","","","90","","","","key","16.66239999999913","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1005","1258002","0.0-26.0-0.12","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665779661016256","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1006","1258506","0.0-26.0-1.12","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666633333335632","768","361","","","","","","","","","","","","","144","-1","6","false","","","",""
"psychophysics","1007","1258796","0.0-26.0-2.12","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","288.40000000037253","","","","77","","","","key","16.66618749999907","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1008","1259802","0.0-26.0-0.13","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66549152542316","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1009","1260306","0.0-26.0-1.13","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.661800000001676","768","361","","","","","","","","","","","","","144","-1","3","false","","","",""
"psychophysics","1010","1261167","0.0-26.0-2.13","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","859.5","","","","90","","","","key","16.667420000000856","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1011","1262168","0.0-26.0-0.14","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665694915255436","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1012","1262670","0.0-26.0-1.14","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66893333333234","768","361","","","","","","","","","","","","","144","1","0","false","","","",""
"psychophysics","1013","1263219","0.0-26.0-2.14","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","547.6000000000931","","","","90","","","","key","16.665999999998377","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1014","1264226","0.0-26.0-0.15","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66505000000276","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1015","1264730","0.0-26.0-1.15","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66537931034791","768","361","","","","","","","","","","","","","144","1","5","false","","","",""
"psychophysics","1016","1264784","0.0-26.0-2.15","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","52.1999999997206","","","","77","","","","key","16.665000000037253","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1017","1265785","0.0-26.0-0.16","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66559999999978","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1018","1266290","0.0-26.0-1.16","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665310344827393","768","361","","","","","","","","","","","","","144","1","6","false","","","",""
"psychophysics","1019","1266570","0.0-26.0-2.16","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","277.89999999990687","","","","77","","","","key","16.65081249999639","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1020","1267579","0.0-26.0-0.17","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66774576271379","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1021","1268083","0.0-26.0-1.17","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66331034482874","768","361","","","","","","","","","","","","","144","1","3","false","","","",""
"psychophysics","1022","1268161","0.0-26.0-2.17","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","76","","","","77","","","","key","16.6875","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1023","1269168","0.0-26.0-0.18","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.664525423731686","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1024","1269674","0.0-26.0-1.18","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665133333330353","768","361","","","","","","","","","","","","","144","-1","2","false","","","",""
"psychophysics","1025","1269933","0.0-26.0-2.18","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","257.5","","","","90","","","","key","16.66378571429024","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1026","1270935","0.0-26.0-0.19","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.664711864404698","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1027","1271443","0.0-26.0-1.19","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665666666665736","768","361","","","","","","","","","","","","","144","-1","4","false","","","",""
"psychophysics","1028","1271796","0.0-26.0-2.19","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","350.89999999990687","","","","77","","","","key","16.6656500000041","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1029","1272802","0.0-26.0-0.20","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66589830508377","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1030","1273307","0.0-26.0-1.20","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.664000000005277","768","361","","","","","","","","","","","","","144","1","2","false","","","",""
"psychophysics","1031","1273685","0.0-26.0-2.20","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","376.89999999990687","","","","90","","","","key","16.662428571421298","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1032","1274691","0.0-26.0-0.21","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665733333331687","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1033","1275194","0.0-26.0-1.21","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.663137931031464","768","361","","","","","","","","","","","","","144","-1","0","false","","","",""
"psychophysics","1034","1275398","0.0-26.0-2.21","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","201.8000000002794","","","","77","","","","key","16.662999999984592","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1035","1276402","0.0-26.0-0.22","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66586440677707","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1036","1276905","0.0-26.0-1.22","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.667666666667596","768","361","","","","","","","","","","","","","144","1","4","false","","","",""
"psychophysics","1037","1277085","0.0-26.0-2.22","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","177.79999999981374","","","","77","","","","key","16.668222222218496","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1038","1278085","0.0-26.0-0.23","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665750000001086","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1039","1278595","0.0-26.0-1.23","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66672413792975","768","361","","","","","","","","","","","","","144","-1","5","false","","","",""
"psychophysics","1040","1278644","0.0-26.0-2.23","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","46.89999999990687","","","","77","","","","key","16.62549999996554","768","361","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1041","1280623","0.0-27.0","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","1977.1000000000931","<p>Well Done !</p><p>Take a minute to rest and then press the spacebar to start the next block.</p><p>DON'T EXIT THE FULL SCREEN MODE</p>","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1042","1283634","0.0-28.0-0.0","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665644067797366","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1043","1284136","0.0-28.0-1.0","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66626666667095","768","361","","","","","","","","","","","","","144","-1","6","true","","","",""
"psychophysics","1044","1284728","0.0-28.0-2.0","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","590.2000000001863","","","","90","","","","key","16.664676470586155","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1045","1285730","0.0-28.0-0.1","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.667016949153396","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1046","1286234","0.0-28.0-1.1","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66637931035125","768","361","","","","","","","","","","","","","144","-1","4","true","","","",""
"psychophysics","1047","1286347","0.0-28.0-2.1","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","109.6999999997206","","","","77","","","","key","16.659333333334263","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1048","1287351","0.0-28.0-0.2","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66516949152732","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1049","1287853","0.0-28.0-1.2","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66736666666499","768","361","","","","","","","","","","","","","144","1","3","true","","","",""
"psychophysics","1050","1288144","0.0-28.0-2.2","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","290.10000000009313","","","","90","","","","key","16.66681249999965","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1051","1289146","0.0-28.0-0.3","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665525423729857","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1052","1289650","0.0-28.0-1.3","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666931034483273","768","361","","","","","","","","","","","","","144","-1","0","true","","","",""
"psychophysics","1053","1290094","0.0-28.0-2.3","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","441.3000000002794","","","","90","","","","key","16.663384615389916","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1054","1291098","0.0-28.0-0.4","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.664135593218507","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1055","1291601","0.0-28.0-1.4","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.664586206898093","768","361","","","","","","","","","","","","","144","1","4","true","","","",""
"psychophysics","1056","1292203","0.0-28.0-2.4","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","599.1000000000931","","","","77","","","","key","16.665805555556695","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1057","1293210","0.0-28.0-0.5","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666389830509136","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1058","1293714","0.0-28.0-1.5","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.6672758620698","768","361","","","","","","","","","","","","","144","1","5","true","","","",""
"psychophysics","1059","1294151","0.0-28.0-2.5","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","435.20000000018626","","","","90","","","","key","16.66660000000149","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1060","1295152","0.0-28.0-0.6","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666066666669213","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1061","1295659","0.0-28.0-1.6","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66637931034322","768","361","","","","","","","","","","","","","144","1","6","true","","","",""
"psychophysics","1062","1296070","0.0-28.0-2.6","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","410.3000000002794","","","","77","","","","key","16.664375000002718","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1063","1297074","0.0-28.0-0.7","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.664677966101948","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1064","1297577","0.0-28.0-1.7","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66655172413247","768","361","","","","","","","","","","","","","144","-1","3","true","","","",""
"psychophysics","1065","1297862","0.0-28.0-2.7","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","283.20000000018626","","","","90","","","","key","16.666312499990454","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1066","1298867","0.0-28.0-0.8","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666135593222737","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1067","1299368","0.0-28.0-1.8","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66820000000298","768","361","","","","","","","","","","","","","144","-1","5","true","","","",""
"psychophysics","1068","1299689","0.0-28.0-2.8","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","318.5","","","","90","","","","key","16.668055555563317","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1069","1300697","0.0-28.0-0.9","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666254237286303","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1070","1301201","0.0-28.0-1.9","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665137931030117","768","361","","","","","","","","","","","","","144","1","2","true","","","",""
"psychophysics","1071","1302212","0.0-28.0-2.9","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","1002.8999999999069","","","","77","","","","key","16.666616666666233","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1072","1303217","0.0-28.0-0.10","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66596610169321","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1073","1303722","0.0-28.0-1.10","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666133333331285","768","361","","","","","","","","","","","","","144","-1","2","true","","","",""
"psychophysics","1074","1304191","0.0-28.0-2.10","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","467.5","","","","90","","","","key","16.66307407407159","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1075","1305194","0.0-28.0-0.11","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66705084746009","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1076","1305698","0.0-28.0-1.11","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.664344827588327","768","361","","","","","","","","","","","","","144","1","0","true","","","",""
"psychophysics","1077","1305933","0.0-28.0-2.11","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","233.10000000009313","","","","90","","","","key","16.66669230768457","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1078","1306934","0.0-28.0-0.12","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665816666667038","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1079","1307442","0.0-28.0-1.12","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666724137937777","768","361","","","","","","","","","","","","","144","1","0","true","","","",""
"psychophysics","1080","1307626","0.0-28.0-2.12","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","183.10000000009313","","","","90","","","","key","16.661599999992177","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1081","1308633","0.0-28.0-0.13","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66503389830843","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1082","1309138","0.0-28.0-1.13","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66616666666232","768","361","","","","","","","","","","","","","144","-1","2","true","","","",""
"psychophysics","1083","1311633","0.0-28.0-2.13","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","2494","","","","90","","","","key","16.66656756756758","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1084","1312635","0.0-28.0-0.14","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.664866666666544","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1085","1313139","0.0-28.0-1.14","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.664517241377578","768","361","","","","","","","","","","","","","144","-1","6","true","","","",""
"psychophysics","1086","1313537","0.0-28.0-2.14","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","397.40000000037253","","","","77","","","","key","16.66230434782641","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1087","1314546","0.0-28.0-0.15","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66511864406925","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1088","1315050","0.0-28.0-1.15","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.664482758621332","768","361","","","","","","","","","","","","","144","1","3","true","","","",""
"psychophysics","1089","1315569","0.0-28.0-2.15","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","517.6000000000931","","","","77","","","","key","16.669096774196312","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1090","1316578","0.0-28.0-0.16","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.668559322035005","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1091","1317083","0.0-28.0-1.16","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.668689655172155","768","361","","","","","","","","","","","","","144","-1","5","true","","","",""
"psychophysics","1092","1317333","0.0-28.0-2.16","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","240","","","","90","","","","key","16.667285714281856","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1093","1318334","0.0-28.0-0.17","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665566666668745","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1094","1318843","0.0-28.0-1.17","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666793103450267","768","361","","","","","","","","","","","","","144","1","4","true","","","",""
