"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","button_pressed","success","key_press","responses","isData","view_history","response_type","avg_frame_time","center_x","center_y","isSC","stim_side","trial_luminance","step_size","nReversal","correct","prev_ans","isThreshold","SC_threshold","final_threshold","isLuminance","FF_luminance","luminance","stimSide","ISInt","isFF","question_order","isSPQ","isCAPS","isAQ"
"psychophysics","983","1035876","0.0-26.0-2.4","357.01500001596287","","","","77","","","","key","16.656238095236144","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","984","1037342","0.0-26.0-0.5","null","","","","null","","","","key","16.66770930232502","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","985","1037844","0.0-26.0-1.5","null","","","","null","","","","key","16.669133333330198","960","484.5","","","","","","","","","","","","","135","-1","2","false","","","",""
"psychophysics","986","1038172","0.0-26.0-2.5","324.0749999531545","","","","90","","","","key","16.665777777780832","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","987","1039592","0.0-26.0-0.6","null","","","","null","","","","key","16.66447619047609","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","988","1040094","0.0-26.0-1.6","null","","","","null","","","","key","16.665099999999317","960","484.5","","","","","","","","","","","","","135","1","5","false","","","",""
"psychophysics","989","1040498","0.0-26.0-2.6","401.6999999876134","","","","77","","","","key","16.657772727273617","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","990","1041102","0.0-26.0-0.7","null","","","","null","","","","key","16.672250000000027","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","991","1041603","0.0-26.0-1.7","null","","","","null","","","","key","16.659206896550664","960","484.5","","","","","","","","","","","","","135","1","3","false","","","",""
"psychophysics","992","1041936","0.0-26.0-2.7","331.4099999843165","","","","77","","","","key","16.666421052632167","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","993","1042534","0.0-26.0-0.8","null","","","","null","","","","key","16.66571428571229","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","994","1043035","0.0-26.0-1.8","null","","","","null","","","","key","16.665172413790373","960","484.5","","","","","","","","","","","","","135","-1","6","false","","","",""
"psychophysics","995","1043329","0.0-26.0-2.8","291.55500000342727","","","","77","","","","key","16.665647058823037","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","996","1044284","0.0-26.0-0.9","null","","","","null","","","","key","16.66251785714329","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","997","1044785","0.0-26.0-1.9","null","","","","null","","","","key","16.664620689658353","960","484.5","","","","","","","","","","","","","135","1","4","false","","","",""
"psychophysics","998","1045234","0.0-26.0-2.9","447.0699999947101","","","","77","","","","key","16.668076923076743","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","999","1046397","0.0-26.0-0.10","null","","","","null","","","","key","16.665594202899914","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1000","1046899","0.0-26.0-1.10","null","","","","null","","","","key","16.67372413793707","960","484.5","","","","","","","","","","","","","135","-1","4","false","","","",""
"psychophysics","1001","1047183","0.0-26.0-2.10","281.7050000303425","","","","90","","","","key","16.670812500000466","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1002","1048014","0.0-26.0-0.11","null","","","","null","","","","key","16.666897959180403","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1003","1048515","0.0-26.0-1.11","null","","","","null","","","","key","16.666000000000448","960","484.5","","","","","","","","","","","","","135","-1","5","false","","","",""
"psychophysics","1004","1048830","0.0-26.0-2.11","311.3700000103563","","","","90","","","","key","16.66938888888237","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1005","1049414","0.0-26.0-0.12","null","","","","null","","","","key","16.66629411764306","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1006","1049915","0.0-26.0-1.12","null","","","","null","","","","key","16.667068965524308","960","484.5","","","","","","","","","","","","","135","1","0","false","","","",""
"psychophysics","1007","1051739","0.0-26.0-2.12","1821.8099999940023","","","","90","","","","key","16.668814814815523","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1008","1052506","0.0-26.0-0.13","null","","","","null","","","","key","16.671933333332547","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1009","1053008","0.0-26.0-1.13","null","","","","null","","","","key","16.673862068970077","960","484.5","","","","","","","","","","","","","135","-1","6","false","","","",""
"psychophysics","1010","1053336","0.0-26.0-2.13","322.42500002030283","","","","77","","","","key","16.647315789479762","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1011","1053866","0.0-26.0-0.14","null","","","","null","","","","key","16.670225806451672","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1012","1054367","0.0-26.0-1.14","null","","","","null","","","","key","16.67251724138021","960","484.5","","","","","","","","","","","","","135","-1","4","false","","","",""
"psychophysics","1013","1054918","0.0-26.0-2.14","547.8149999980815","","","","77","","","","key","16.675937500003783","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1014","1056379","0.0-26.0-0.15","null","","","","null","","","","key","16.665482758621994","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1015","1056881","0.0-26.0-1.15","null","","","","null","","","","key","16.67403448275933","960","484.5","","","","","","","","","","","","","135","-1","3","false","","","",""
"psychophysics","1016","1057248","0.0-26.0-2.15","364.36000000685453","","","","90","","","","key","16.67871428571553","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1017","1057834","0.0-26.0-0.16","null","","","","null","","","","key","16.66538235294523","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1018","1058335","0.0-26.0-1.16","null","","","","null","","","","key","16.668034482763375","960","484.5","","","","","","","","","","","","","135","1","5","false","","","",""
"psychophysics","1019","1058745","0.0-26.0-2.16","406.07999998610467","","","","90","","","","key","16.661624999998214","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1020","1059801","0.0-26.0-0.17","null","","","","null","","","","key","16.665209677419625","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1021","1060303","0.0-26.0-1.17","null","","","","null","","","","key","16.664896551728376","960","484.5","","","","","","","","","","","","","135","-1","0","false","","","",""
"psychophysics","1022","1060479","0.0-26.0-2.17","173.3449999592267","","","","90","","","","key","16.660100000002423","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1023","1061887","0.0-26.0-0.18","null","","","","null","","","","key","16.667759036143163","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1024","1062388","0.0-26.0-1.18","null","","","","null","","","","key","16.665275862071148","960","484.5","","","","","","","","","","","","","135","1","6","false","","","",""
"psychophysics","1025","1062670","0.0-26.0-2.18","279.6799999778159","","","","77","","","","key","16.680124999998952","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1026","1063183","0.0-26.0-0.19","null","","","","null","","","","key","16.67409999999994","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1027","1063685","0.0-26.0-1.19","null","","","","null","","","","key","16.671448275864382","960","484.5","","","","","","","","","","","","","135","-1","2","false","","","",""
"psychophysics","1028","1064016","0.0-26.0-2.19","328.76999996369705","","","","90","","","","key","16.66610526315574","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1029","1065440","0.0-26.0-0.20","null","","","","null","","","","key","16.665119047617605","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1030","1065942","0.0-26.0-1.20","null","","","","null","","","","key","16.66716666667101","960","484.5","","","","","","","","","","","","","135","-1","5","false","","","",""
"psychophysics","1031","1066547","0.0-26.0-2.20","602.2300000186078","","","","77","","","","key","16.663828571426816","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1032","1067711","0.0-26.0-0.21","null","","","","null","","","","key","16.66324637681111","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1033","1068214","0.0-26.0-1.21","null","","","","null","","","","key","16.6658275862112","960","484.5","","","","","","","","","","","","","135","1","2","false","","","",""
"psychophysics","1034","1068419","0.0-26.0-2.21","203.26999999815598","","","","90","","","","key","16.666818181814794","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1035","1069837","0.0-26.0-0.22","null","","","","null","","","","key","16.665761904760508","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1036","1070338","0.0-26.0-1.22","null","","","","null","","","","key","16.670137931038788","960","484.5","","","","","","","","","","","","","135","1","3","false","","","",""
"psychophysics","1037","1070625","0.0-26.0-2.22","284.3550000106916","","","","90","","","","key","16.66482352942009","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1038","1071707","0.0-26.0-0.23","null","","","","null","","","","key","16.665873015872275","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1039","1072209","0.0-26.0-1.23","null","","","","null","","","","key","16.660333333327436","960","484.5","","","","","","","","","","","","","135","1","4","false","","","",""
"psychophysics","1040","1072483","0.0-26.0-2.23","269.79500002926216","","","","77","","","","key","16.676866666677718","960","484.5","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1041","1076409","0.0-27.0","3925.344999996014","<p>Well Done !</p><p>Take a minute to rest and then press the spacebar to start the next block.</p><p>DON'T EXIT THE FULL SCREEN MODE</p>","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1042","1079041","0.0-28.0-0.0","null","","","","null","","","","key","16.65836842105062","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1043","1079545","0.0-28.0-1.0","null","","","","null","","","","key","16.672999999999742","960","484.5","","","","","","","","","","","","","135","-1","6","true","","","",""
"psychophysics","1044","1079809","0.0-28.0-2.0","261.3800000399351","","","","77","","","","key","16.674133333330975","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1045","1080822","0.0-28.0-0.1","null","","","","null","","","","key","16.666576271186095","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1046","1081323","0.0-28.0-1.1","null","","","","null","","","","key","16.67351724138355","960","484.5","","","","","","","","","","","","","135","1","3","true","","","",""
"psychophysics","1047","1082092","0.0-28.0-2.1","762.5100000295788","","","","90","","","","key","16.666130434782445","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1048","1083561","0.0-28.0-0.2","null","","","","null","","","","key","16.668218390804704","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1049","1084069","0.0-28.0-1.2","null","","","","null","","","","key","16.666965517239518","960","484.5","","","","","","","","","","","","","135","-1","3","true","","","",""
"psychophysics","1050","1084199","0.0-28.0-2.2","127.4449999909848","","","","77","","","","key","16.65057142857196","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1051","1085579","0.0-28.0-0.3","null","","","","null","","","","key","16.664707317070967","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1052","1086083","0.0-28.0-1.3","null","","","","null","","","","key","16.67168965516612","960","484.5","","","","","","","","","","","","","135","1","5","true","","","",""
"psychophysics","1053","1086695","0.0-28.0-2.3","609.2950000311248","","","","77","","","","key","16.667600000004416","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1054","1087533","0.0-28.0-0.4","null","","","","null","","","","key","16.664360000002198","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1055","1088035","0.0-28.0-1.4","null","","","","null","","","","key","16.664689655174854","960","484.5","","","","","","","","","","","","","135","1","6","true","","","",""
"psychophysics","1056","1088341","0.0-28.0-2.4","303.04999998770654","","","","77","","","","key","16.678823529413958","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1057","1088966","0.0-28.0-0.5","null","","","","null","","","","key","16.668648648648396","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1058","1089470","0.0-28.0-1.5","null","","","","null","","","","key","16.664689655174854","960","484.5","","","","","","","","","","","","","135","-1","5","true","","","",""
"psychophysics","1059","1090337","0.0-28.0-2.5","865.3700000140816","","","","77","","","","key","16.67005882352846","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1060","1091339","0.0-28.0-0.6","null","","","","null","","","","key","16.66410169491576","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1061","1091841","0.0-28.0-1.6","null","","","","null","","","","key","16.671655172417903","960","484.5","","","","","","","","","","","","","135","1","0","true","","","",""
"psychophysics","1062","1092321","0.0-28.0-2.6","477.7650000178255","","","","77","","","","key","16.664321428572293","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1063","1093203","0.0-28.0-0.7","null","","","","null","","","","key","16.67048076923059","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1064","1093704","0.0-28.0-1.7","null","","","","null","","","","key","16.65713793103551","960","484.5","","","","","","","","","","","","","135","1","2","true","","","",""
"psychophysics","1065","1094276","0.0-28.0-2.7","569.6449999813922","","","","90","","","","key","16.665363636368774","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1066","1095492","0.0-28.0-0.8","null","","","","null","","","","key","16.665680555555607","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1067","1095993","0.0-28.0-1.8","null","","","","null","","","","key","16.673896551718293","960","484.5","","","","","","","","","","","","","135","1","4","true","","","",""
"psychophysics","1068","1096284","0.0-28.0-2.8","287.96499996678904","","","","77","","","","key","16.675823529415272","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1069","1097124","0.0-28.0-0.9","null","","","","null","","","","key","16.66640816326728","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1070","1097625","0.0-28.0-1.9","null","","","","null","","","","key","16.665965517236177","960","484.5","","","","","","","","","","","","","135","-1","0","true","","","",""
"psychophysics","1071","1099357","0.0-28.0-2.9","1729.3300000019372","","","","77","","","","key","16.66603883495102","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1072","1100518","0.0-28.0-0.10","null","","","","null","","","","key","16.665202898550373","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1073","1101021","0.0-28.0-1.10","null","","","","null","","","","key","16.657793103452324","960","484.5","","","","","","","","","","","","","135","-1","4","true","","","",""
"psychophysics","1074","1101402","0.0-28.0-2.10","379.0199999930337","","","","77","","","","key","16.659863636363298","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1075","1102621","0.0-28.0-0.11","null","","","","null","","","","key","16.667097222224886","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1076","1103123","0.0-28.0-1.11","null","","","","null","","","","key","16.662413793102164","960","484.5","","","","","","","","","","","","","135","-1","2","true","","","",""
"psychophysics","1077","1103388","0.0-28.0-2.11","261.39499997952953","","","","90","","","","key","16.667466666658097","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1078","1104173","0.0-28.0-0.12","null","","","","null","","","","key","16.660673913044814","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1079","1104675","0.0-28.0-1.12","null","","","","null","","","","key","16.668551724139153","960","484.5","","","","","","","","","","","","","135","-1","6","true","","","",""
"psychophysics","1080","1105014","0.0-28.0-2.12","336.6050000186078","","","","77","","","","key","16.656400000001305","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1081","1105647","0.0-28.0-0.13","null","","","","null","","","","key","16.670648648649","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1082","1106149","0.0-28.0-1.13","null","","","","null","","","","key","16.657068965514995","960","484.5","","","","","","","","","","","","","135","1","0","true","","","",""
"psychophysics","1083","1106608","0.0-28.0-2.13","455.4150000330992","","","","90","","","","key","16.65653846154097","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1084","1107533","0.0-28.0-0.14","null","","","","null","","","","key","16.67012727272866","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1085","1108034","0.0-28.0-1.14","null","","","","null","","","","key","16.666517241376226","960","484.5","","","","","","","","","","","","","135","1","2","true","","","",""
"psychophysics","1086","1108775","0.0-28.0-2.14","738.7300000409596","","","","77","","","","key","16.658697674419123","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1087","1109521","0.0-28.0-0.15","null","","","","null","","","","key","16.671568181815516","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1088","1110023","0.0-28.0-1.15","null","","","","null","","","","key","16.670103448274514","960","484.5","","","","","","","","","","","","","135","1","3","true","","","",""
"psychophysics","1089","1110368","0.0-28.0-2.15","342.08499995293096","","","","90","","","","key","16.659450000000653","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1090","1110889","0.0-28.0-0.16","null","","","","null","","","","key","16.661999999995654","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1091","1111391","0.0-28.0-1.16","null","","","","null","","","","key","16.664689655174854","960","484.5","","","","","","","","","","","","","135","-1","0","true","","","",""
"psychophysics","1092","1111628","0.0-28.0-2.16","229.34499999973923","","","","77","","","","key","16.67542857142897","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1093","1112793","0.0-28.0-0.17","null","","","","null","","","","key","16.66123529411647","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1094","1113295","0.0-28.0-1.17","null","","","","null","","","","key","16.66716666667101","960","484.5","","","","","","","","","","","","","135","1","6","true","","","",""
"psychophysics","1095","1113536","0.0-28.0-2.17","237.98500001430511","","","","77","","","","key","16.683076923068327","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1096","1114299","0.0-28.0-0.18","null","","","","null","","","","key","16.67208888888773","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1097","1114801","0.0-28.0-1.18","null","","","","null","","","","key","16.678068965512875","960","484.5","","","","","","","","","","","","","135","1","4","true","","","",""
"psychophysics","1098","1115029","0.0-28.0-2.18","225.14500003308058","","","","77","","","","key","16.65769230767798","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1099","1116168","0.0-28.0-0.19","null","","","","null","","","","key","16.668761194030296","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1100","1116671","0.0-28.0-1.19","null","","","","null","","","","key","16.66075862069004","960","484.5","","","","","","","","","","","","","135","-1","5","true","","","",""
"psychophysics","1101","1116968","0.0-28.0-2.19","294.7149999672547","","","","77","","","","key","16.672823529416586","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1102","1118435","0.0-28.0-0.20","null","","","","null","","","","key","16.666528735633662","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1103","1118936","0.0-28.0-1.20","null","","","","null","","","","key","16.665275862071148","960","484.5","","","","","","","","","","","","","135","1","5","true","","","",""
"psychophysics","1104","1119121","0.0-28.0-2.20","181.82000005617738","","","","77","","","","key","16.686999999987894","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1105","1120074","0.0-28.0-0.21","null","","","","null","","","","key","16.663446428570232","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1106","1120576","0.0-28.0-1.21","null","","","","null","","","","key","16.66672413792975","960","484.5","","","","","","","","","","","","","135","-1","4","true","","","",""
"psychophysics","1107","1120856","0.0-28.0-2.21","277.19499997328967","","","","77","","","","key","16.668124999996508","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1108","1121493","0.0-28.0-0.22","null","","","","null","","","","key","16.665621621622325","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1109","1121995","0.0-28.0-1.22","null","","","","null","","","","key","16.672999999998137","960","484.5","","","","","","","","","","","","","135","-1","3","true","","","",""
"psychophysics","1110","1122311","0.0-28.0-2.22","311.94499996490777","","","","90","","","","key","16.685388888892096","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1111","1123149","0.0-28.0-0.23","null","","","","null","","","","key","16.666571428571658","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1112","1123650","0.0-28.0-1.23","null","","","","null","","","","key","16.66627586206646","960","484.5","","","","","","","","","","","","","135","-1","2","true","","","",""
"psychophysics","1113","1123916","0.0-28.0-2.23","263.3250000071712","","","","90","","","","key","16.659333333326504","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1114","1124740","0.0-28.0-0.24","null","","","","null","","","","key","16.661812499999844","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1115","1125242","0.0-28.0-1.24","null","","","","null","","","","key","16.665793103454956","960","484.5","","","","","","","","","","","","","135","1","0","true","","","",""
"psychophysics","1116","1125521","0.0-28.0-2.24","275.5899999756366","","","","90","","","","key","16.669437500007916","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1117","1126269","0.0-28.0-0.25","null","","","","null","","","","key","16.66545454545518","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1118","1126771","0.0-28.0-1.25","null","","","","null","","","","key","16.674620689655622","960","484.5","","","","","","","","","","","","","135","-1","2","true","","","",""
"psychophysics","1119","1127224","0.0-28.0-2.25","451.4399999752641","","","","77","","","","key","16.65938461538798","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1120","1128351","0.0-28.0-0.26","null","","","","null","","","","key","16.6661641791032","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1121","1128853","0.0-28.0-1.26","null","","","","null","","","","key","16.671827586207154","960","484.5","","","","","","","","","","","","","135","-1","4","true","","","",""
"psychophysics","1122","1129011","0.0-28.0-2.26","154.76000000489876","","","","77","","","","key","16.66400000000269","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1123","1130064","0.0-28.0-0.27","null","","","","null","","","","key","16.668532258064875","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1124","1130566","0.0-28.0-1.27","null","","","","null","","","","key","16.66810344827586","960","484.5","","","","","","","","","","","","","135","1","4","true","","","",""
"psychophysics","1125","1130846","0.0-28.0-2.27","276.6900000278838","","","","77","","","","key","16.66331249999348","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1126","1132310","0.0-28.0-0.28","null","","","","null","","","","key","16.667551724138487","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1127","1132814","0.0-28.0-1.28","null","","","","null","","","","key","16.656103448275925","960","484.5","","","","","","","","","","","","","135","-1","3","true","","","",""
"psychophysics","1128","1133018","0.0-28.0-2.28","200.39499999256805","","","","90","","","","key","16.69427272728221","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1129","1133788","0.0-28.0-0.29","null","","","","null","","","","key","16.669466666665134","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1130","1134289","0.0-28.0-1.29","null","","","","null","","","","key","16.664586206898093","960","484.5","","","","","","","","","","","","","135","-1","0","true","","","",""
"psychophysics","1131","1136897","0.0-28.0-2.29","2605.4500000318512","","","","90","","","","key","16.665865384615383","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1132","1137593","0.0-28.0-0.30","null","","","","null","","","","key","16.665365853659218","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1133","1138097","0.0-28.0-1.30","null","","","","null","","","","key","16.65993103448398","960","484.5","","","","","","","","","","","","","135","-1","5","true","","","",""
"psychophysics","1134","1138386","0.0-28.0-2.30","285.9150000149384","","","","77","","","","key","16.681125000002794","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1135","1139321","0.0-28.0-0.31","null","","","","null","","","","key","16.664981818182223","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1136","1139823","0.0-28.0-1.31","null","","","","null","","","","key","16.659758620694728","960","484.5","","","","","","","","","","","","","135","1","3","true","","","",""
"psychophysics","1137","1140013","0.0-28.0-2.31","187.08000000333413","","","","77","","","","key","16.6767272727183","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1138","1141384","0.0-28.0-0.32","null","","","","null","","","","key","16.662753086422146","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1139","1141886","0.0-28.0-1.32","null","","","","null","","","","key","16.672379310339174","960","484.5","","","","","","","","","","","","","135","1","5","true","","","",""
"psychophysics","1140","1142449","0.0-28.0-2.32","560.5150000192225","","","","77","","","","key","16.66193939393358","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1141","1143134","0.0-28.0-0.33","null","","","","null","","","","key","16.66442500000121","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1142","1143637","0.0-28.0-1.33","null","","","","null","","","","key","16.66455172413382","960","484.5","","","","","","","","","","","","","135","-1","6","true","","","",""
"psychophysics","1143","1143988","0.0-28.0-2.33","348.86999998707324","","","","77","","","","key","16.663649999990593","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1144","1145092","0.0-28.0-0.34","null","","","","null","","","","key","16.66506153846231","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1145","1145594","0.0-28.0-1.34","null","","","","null","","","","key","16.667666666659837","960","484.5","","","","","","","","","","","","","135","1","2","true","","","",""
"psychophysics","1146","1145823","0.0-28.0-2.34","226.49999998975545","","","","90","","","","key","16.691166666666202","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1147","1147080","0.0-28.0-0.35","null","","","","null","","","","key","16.667279999998087","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1148","1147582","0.0-28.0-1.35","null","","","","null","","","","key","16.661999999995118","960","484.5","","","","","","","","","","","","","135","1","6","true","","","",""
"psychophysics","1149","1147734","0.0-28.0-2.35","149.3750000372529","","","","77","","","","key","16.67037499998696","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1150","1148909","0.0-28.0-0.36","null","","","","null","","","","key","16.664840579707768","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1151","1149411","0.0-28.0-1.36","null","","","","null","","","","key","16.660066666663624","960","484.5","","","","","","","","","","","","","135","1","3","true","","","",""
"psychophysics","1152","1149916","0.0-28.0-2.36","502.4349999730475","","","","90","","","","key","16.666206896545944","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1153","1150878","0.0-28.0-0.37","null","","","","null","","","","key","16.665403508773203","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1154","1151381","0.0-28.0-1.37","null","","","","null","","","","key","16.660896551723045","960","484.5","","","","","","","","","","","","","135","-1","3","true","","","",""
"psychophysics","1155","1151682","0.0-28.0-2.37","297.75999998673797","","","","90","","","","key","16.646941176465","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1156","1152286","0.0-28.0-0.38","null","","","","null","","","","key","16.657685714288217","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1157","1152789","0.0-28.0-1.38","null","","","","null","","","","key","16.67831034482264","960","484.5","","","","","","","","","","","","","135","1","0","true","","","",""
"psychophysics","1158","1153181","0.0-28.0-2.38","389.93000000482425","","","","90","","","","key","16.67882608696211","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1159","1154418","0.0-28.0-0.39","null","","","","null","","","","key","16.662835616436595","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1160","1154919","0.0-28.0-1.39","null","","","","null","","","","key","16.665137931038142","960","484.5","","","","","","","","","","","","","135","-1","0","true","","","",""
"psychophysics","1161","1155155","0.0-28.0-2.39","233.4499999997206","","","","77","","","","key","16.64115384615098","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1162","1156309","0.0-28.0-0.40","null","","","","null","","","","key","16.66644117647015","960","484.5","","","","","","","","","","","","","","","","","","","",""
