"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","button_pressed","success","key_press","responses","isData","view_history","response_type","avg_frame_time","center_x","center_y","isSC","stim_side","trial_luminance","step_size","nReversal","correct","prev_ans","isThreshold","SC_threshold","final_threshold","isLuminance","FF_luminance","luminance","stimSide","ISInt","isFF","question_order","isSPQ","isCAPS","isAQ"
"psychophysics","761","1238908","0.0-22.0-1.51","null","","","","null","","","","key","16.665068965517627","683","328.5","","","","","","","","","","","","","140","1","4","true","","","",""
"psychophysics","762","1239036","0.0-22.0-2.51","125.45500003034249","","","","77","","","","key","16.61883333333147","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","763","1239869","0.0-22.0-0.52","null","","","","null","","","","key","16.665279999999328","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","764","1240373","0.0-22.0-1.52","null","","","","null","","","","key","18.588538461534952","683","328.5","","","","","","","","","","","","","140","1","0","true","","","",""
"psychophysics","765","1240438","0.0-22.0-2.52","62.414999993052334","","","","77","","","","key","16.691000000108033","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","766","1241436","0.0-22.0-0.53","null","","","","null","","","","key","16.665516666668314","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","767","1241940","0.0-22.0-1.53","null","","","","null","","","","key","16.66627586206646","683","328.5","","","","","","","","","","","","","140","-1","5","true","","","",""
"psychophysics","768","1242459","0.0-22.0-2.53","516.5300000226125","","","","77","","","","key","16.664700000003602","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","769","1243570","0.0-22.0-0.54","null","","","","null","","","","key","16.664833333332684","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","770","1244074","0.0-22.0-1.54","null","","","","null","","","","key","16.665310344827393","683","328.5","","","","","","","","","","","","","140","1","3","true","","","",""
"psychophysics","771","1244127","0.0-22.0-2.54","49.41500001586974","","","","77","","","","key","17.169999999925494","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","772","1244908","0.0-22.0-0.55","null","","","","null","","","","key","18.214883720930015","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","773","1245418","0.0-22.0-1.55","null","","","","null","","","","key","16.664300000000125","683","328.5","","","","","","","","","","","","","140","-1","0","true","","","",""
"psychophysics","774","1246602","0.0-22.0-2.55","1178.5699999891222","","","","90","","","","key","16.91039705882534","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","775","1247274","0.0-22.0-0.56","null","","","","null","","","","key","16.664374999998834","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","776","1247782","0.0-22.0-1.56","null","","","","null","","","","key","16.664862068972134","683","328.5","","","","","","","","","","","","","140","-1","4","true","","","",""
"psychophysics","777","1248086","0.0-22.0-2.56","297.42000001715496","","","","77","","","","key","16.664411764701498","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","778","1248854","0.0-22.0-0.57","null","","","","null","","","","key","16.665717391307343","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","779","1249358","0.0-22.0-1.57","null","","","","null","","","","key","16.664862068964105","683","328.5","","","","","","","","","","","","","140","-1","3","true","","","",""
"psychophysics","780","1249756","0.0-22.0-2.57","395.8699999493547","","","","77","","","","key","16.661173913040724","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","781","1250637","0.0-22.0-0.58","null","","","","null","","","","key","16.66476923076866","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","782","1251141","0.0-22.0-1.58","null","","","","null","","","","key","16.664655172410583","683","328.5","","","","","","","","","","","","","140","-1","6","true","","","",""
"psychophysics","783","1251402","0.0-22.0-2.58","257.7849999652244","","","","77","","","","key","16.663500000007584","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","784","1252086","0.0-22.0-0.59","null","","","","null","","","","key","16.66585365853772","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","785","1252590","0.0-22.0-1.59","null","","","","null","","","","key","16.665965517236177","683","328.5","","","","","","","","","","","","","140","1","2","true","","","",""
"psychophysics","786","1252852","0.0-22.0-2.59","259.39999998081475","","","","77","","","","key","16.66321428572493","683","328.5","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","787","1263087","0.0-23.0","10232.515000039712","<p>Well Done !</p><p>Take a minute to rest and then press the spacebar to start the next block.</p><p>DON'T EXIT THE FULL SCREEN MODE</p>","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"psychophysics","788","1265833","0.0-24.0-0.0","null","","","","null","","","","key","17.859857142858562","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","789","1266339","0.0-24.0-1.0","null","","","","null","","","","key","16.66672413792975","683","328.5","","","","","","","","","","","","","140","1","3","true","","","",""
"psychophysics","790","1267617","0.0-24.0-2.0","1275.4249999998137","","","","90","","","","key","16.66509333333311","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","791","1268658","0.0-24.0-0.1","null","","","","null","","","","key","16.666096774192766","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","792","1269167","0.0-24.0-1.1","null","","","","null","","","","key","16.653566666669214","683","328.5","","","","","","","","","","","","","140","-1","3","true","","","",""
"psychophysics","793","1269803","0.0-24.0-2.1","632.3499999707565","","","","90","","","","key","16.66554054054054","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","794","1270649","0.0-24.0-0.2","null","","","","null","","","","key","16.665260000000707","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","795","1271153","0.0-24.0-1.2","null","","","","null","","","","key","16.66572413793444","683","328.5","","","","","","","","","","","","","140","-1","2","true","","","",""
"psychophysics","796","1271615","0.0-24.0-2.2","458.8050000020303","","","","90","","","","key","18.83878260869128","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","797","1272767","0.0-24.0-0.3","null","","","","null","","","","key","16.664884057969015","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","798","1273273","0.0-24.0-1.3","null","","","","null","","","","key","16.664172413799076","683","328.5","","","","","","","","","","","","","140","1","6","true","","","",""
"psychophysics","799","1273821","0.0-24.0-2.3","545.8499999949709","","","","90","","","","key","16.66443750000326","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","800","1274838","0.0-24.0-0.4","null","","","","null","","","","key","16.665233333331223","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","801","1275341","0.0-24.0-1.4","null","","","","null","","","","key","16.66500000000514","683","328.5","","","","","","","","","","","","","140","1","4","true","","","",""
"psychophysics","802","1275867","0.0-24.0-2.4","514.8150000022724","","","","90","","","","key","16.664833333335505","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","803","1276905","0.0-24.0-0.5","null","","","","null","","","","key","16.665870967741697","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","804","1277418","0.0-24.0-1.5","null","","","","null","","","","key","16.66536666666313","683","328.5","","","","","","","","","","","","","140","-1","4","true","","","",""
"psychophysics","805","1277836","0.0-24.0-2.5","415.4600000474602","","","","90","","","","key","16.664041666663252","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","806","1279257","0.0-24.0-0.6","null","","","","null","","","","key","17.71981012658216","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","807","1279767","0.0-24.0-1.6","null","","","","null","","","","key","16.664533333332898","683","328.5","","","","","","","","","","","","","140","-1","0","true","","","",""
"psychophysics","808","1280266","0.0-24.0-2.6","468.1749999872409","","","","90","","","","key","16.664642857146514","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","809","1281317","0.0-24.0-0.7","null","","","","null","","","","key","16.665460317462152","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","810","1281822","0.0-24.0-1.7","null","","","","null","","","","key","16.664862068964105","683","328.5","","","","","","","","","","","","","140","1","5","true","","","",""
"psychophysics","811","1282300","0.0-24.0-2.7","474.96000002138317","","","","90","","","","key","16.664814814821714","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","812","1282917","0.0-24.0-0.8","null","","","","null","","","","key","16.666216216213698","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","813","1283420","0.0-24.0-1.8","null","","","","null","","","","key","16.66582758620317","683","328.5","","","","","","","","","","","","","140","-1","6","true","","","",""
"psychophysics","814","1284003","0.0-24.0-2.8","580.260000017006","","","","90","","","","key","16.66523529411129","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","815","1284839","0.0-24.0-0.9","null","","","","null","","","","key","16.664734693876067","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","816","1285348","0.0-24.0-1.9","null","","","","null","","","","key","19.331440000003205","683","328.5","","","","","","","","","","","","","140","1","2","true","","","",""
"psychophysics","817","1286082","0.0-24.0-2.9","726.7649999703281","","","","77","","","","key","16.665162790696634","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","818","1287551","0.0-24.0-0.10","null","","","","null","","","","key","16.665420454545792","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","819","1288056","0.0-24.0-1.10","null","","","","null","","","","key","16.66489655172035","683","328.5","","","","","","","","","","","","","140","-1","5","true","","","",""
"psychophysics","820","1290529","0.0-24.0-2.10","2466.7450000415556","","","","77","","","","key","16.66517687074802","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","821","1291471","0.0-24.0-0.11","null","","","","null","","","","key","16.665214285711823","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","822","1291975","0.0-24.0-1.11","null","","","","null","","","","key","16.665137931038142","683","328.5","","","","","","","","","","","","","140","1","0","true","","","",""
"psychophysics","823","1292548","0.0-24.0-2.11","509.5350000192411","","","","77","","","","key","18.33196666666772","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","824","1293430","0.0-24.0-0.12","null","","","","null","","","","key","16.665615384614703","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","825","1293934","0.0-24.0-1.12","null","","","","null","","","","key","16.6656333333347","683","328.5","","","","","","","","","","","","","140","-1","6","true","","","",""
"psychophysics","826","1294367","0.0-24.0-2.12","431.0200000181794","","","","77","","","","key","16.665319999996573","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","827","1295049","0.0-24.0-0.13","null","","","","null","","","","key","16.665299999999114","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","828","1295552","0.0-24.0-1.13","null","","","","null","","","","key","16.66593103448796","683","328.5","","","","","","","","","","","","","140","1","0","true","","","",""
"psychophysics","829","1296986","0.0-24.0-2.13","1431.4700000104494","","","","77","","","","key","16.665364705880776","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","830","1298214","0.0-24.0-0.14","null","","","","null","","","","key","17.134478873238756","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","831","1298718","0.0-24.0-1.14","null","","","","null","","","","key","16.666310344830734","683","328.5","","","","","","","","","","","","","140","-1","3","true","","","",""
"psychophysics","832","1299256","0.0-24.0-2.14","534.3850000062957","","","","77","","","","key","16.666612903219498","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","833","1300303","0.0-24.0-0.15","null","","","","null","","","","key","16.665048387096896","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","834","1300806","0.0-24.0-1.15","null","","","","null","","","","key","16.664793103443586","683","328.5","","","","","","","","","","","","","140","1","3","true","","","",""
"psychophysics","835","1300940","0.0-24.0-2.15","117.3599999747239","","","","77","","","","key","16.659428571417397","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","836","1302115","0.0-24.0-0.16","null","","","","null","","","","key","16.665157142856955","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","837","1302618","0.0-24.0-1.16","null","","","","null","","","","key","16.665310344827393","683","328.5","","","","","","","","","","","","","140","-1","5","true","","","",""
"psychophysics","838","1302897","0.0-24.0-2.16","270.215000025928","","","","77","","","","key","16.666466666664927","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","839","1304081","0.0-24.0-0.17","null","","","","null","","","","key","16.706400000001302","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","840","1304585","0.0-24.0-1.17","null","","","","null","","","","key","17.15768965517556","683","328.5","","","","","","","","","","","","","140","1","4","true","","","",""
"psychophysics","841","1304734","0.0-24.0-2.17","146.60999999614432","","","","77","","","","key","16.662624999997206","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","842","1305964","0.0-24.0-0.18","null","","","","null","","","","key","16.664945205479018","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","843","1306468","0.0-24.0-1.18","null","","","","null","","","","key","16.665793103446926","683","328.5","","","","","","","","","","","","","140","-1","2","true","","","",""
"psychophysics","844","1307564","0.0-24.0-2.18","1093.570000026375","","","","90","","","","key","16.929666666668794","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","845","1308418","0.0-24.0-0.19","null","","","","null","","","","key","16.665588235295395","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","846","1308922","0.0-24.0-1.19","null","","","","null","","","","key","17.89829629629471","683","328.5","","","","","","","","","","","","","140","1","2","true","","","",""
"psychophysics","847","1309127","0.0-24.0-2.19","190.5900000128895","","","","90","","","","key","16.66209090909582","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","848","1310430","0.0-24.0-0.20","null","","","","null","","","","key","16.663846153846514","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","849","1310938","0.0-24.0-1.20","null","","","","null","","","","key","16.664517241377578","683","328.5","","","","","","","","","","","","","140","1","5","true","","","",""
"psychophysics","850","1311413","0.0-24.0-2.20","464.2849999945611","","","","90","","","","key","16.664740740744122","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","851","1312235","0.0-24.0-0.21","null","","","","null","","","","key","16.6596530612216","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","852","1312738","0.0-24.0-1.21","null","","","","null","","","","key","19.330480000004172","683","328.5","","","","","","","","","","","","","140","-1","4","true","","","",""
"psychophysics","853","1313337","0.0-24.0-2.21","582.8650000039488","","","","77","","","","key","16.665685714289015","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","854","1313996","0.0-24.0-0.22","null","","","","null","","","","key","16.665131578951044","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","855","1314500","0.0-24.0-1.22","null","","","","null","","","","key","16.664666666664804","683","328.5","","","","","","","","","","","","","140","-1","0","true","","","",""
"psychophysics","856","1314751","0.0-24.0-2.22","248.42000001808628","","","","77","","","","key","16.664071428572893","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","857","1316080","0.0-24.0-0.23","null","","","","null","","","","key","16.66510126582064","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","858","1316586","0.0-24.0-1.23","null","","","","null","","","","key","16.665689655170166","683","328.5","","","","","","","","","","","","","140","1","6","true","","","",""
"psychophysics","859","1316797","0.0-24.0-2.23","209.21999996062368","","","","77","","","","key","16.663909090915695","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","860","1318066","0.0-24.0-0.24","null","","","","null","","","","key","16.665355263155345","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","861","1318569","0.0-24.0-1.24","null","","","","null","","","","key","16.665689655178195","683","328.5","","","","","","","","","","","","","140","-1","6","true","","","",""
"psychophysics","862","1320502","0.0-24.0-2.24","1863.504999957513","","","","77","","","","key","16.811429824561632","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","863","1321430","0.0-24.0-0.25","null","","","","null","","","","key","16.664381818181244","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","864","1321933","0.0-24.0-1.25","null","","","","null","","","","key","16.665517241380915","683","328.5","","","","","","","","","","","","","140","1","6","true","","","",""
"psychophysics","865","1322055","0.0-24.0-2.25","118.8749999855645","","","","77","","","","key","16.662666666670702","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","866","1323247","0.0-24.0-0.26","null","","","","null","","","","key","16.664760563381567","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","867","1323751","0.0-24.0-1.26","null","","","","null","","","","key","16.66489655172035","683","328.5","","","","","","","","","","","","","140","1","3","true","","","",""
"psychophysics","868","1325287","0.0-24.0-2.26","1533.159999991767","","","","77","","","","key","16.66534065934164","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","869","1326497","0.0-24.0-0.27","null","","","","null","","","","key","16.66563888888858","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","870","1327000","0.0-24.0-1.27","null","","","","null","","","","key","16.663517241374237","683","328.5","","","","","","","","","","","","","140","1","0","true","","","",""
"psychophysics","871","1328697","0.0-24.0-2.27","1694.6849999949336","","","","77","","","","key","16.665118811880284","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","872","1329581","0.0-24.0-0.28","null","","","","null","","","","key","16.6654423076946","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","873","1330087","0.0-24.0-1.28","null","","","","null","","","","key","16.664965517240866","683","328.5","","","","","","","","","","","","","140","1","4","true","","","",""
"psychophysics","874","1331367","0.0-24.0-2.28","1269.3050000234507","","","","77","","","","key","16.66513157894492","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","875","1332599","0.0-24.0-0.29","null","","","","null","","","","key","16.665232876711205","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","876","1333103","0.0-24.0-1.29","null","","","","null","","","","key","16.665137931038142","683","328.5","","","","","","","","","","","","","140","1","5","true","","","",""
"psychophysics","877","1333297","0.0-24.0-2.29","191.75500003620982","","","","77","","","","key","16.662818181815304","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","878","1334433","0.0-24.0-0.30","null","","","","null","","","","key","16.665432835821367","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","879","1334936","0.0-24.0-1.30","null","","","","null","","","","key","16.664655172410583","683","328.5","","","","","","","","","","","","","140","-1","4","true","","","",""
"psychophysics","880","1336498","0.0-24.0-2.30","1549.2249999660999","","","","77","","","","key","16.6655698924736","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","881","1337080","0.0-24.0-0.31","null","","","","null","","","","key","18.277451612904006","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","882","1337584","0.0-24.0-1.31","null","","","","null","","","","key","16.664965517240866","683","328.5","","","","","","","","","","","","","140","-1","5","true","","","",""
"psychophysics","883","1337762","0.0-24.0-2.31","174.82000001473352","","","","77","","","","key","16.662666666657767","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","884","1338746","0.0-24.0-0.32","null","","","","null","","","","key","16.665491525427107","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","885","1339249","0.0-24.0-1.32","null","","","","null","","","","key","16.665482758624673","683","328.5","","","","","","","","","","","","","140","-1","2","true","","","",""
"psychophysics","886","1340195","0.0-24.0-2.32","877.3750000400469","","","","90","","","","key","16.967709090912038","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","887","1341651","0.0-24.0-0.33","null","","","","null","","","","key","16.66568604651243","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","888","1342161","0.0-24.0-1.33","null","","","","null","","","","key","17.23351724138323","683","328.5","","","","","","","","","","","","","140","-1","0","true","","","",""
"psychophysics","889","1348898","0.0-24.0-2.33","6732.409999996889","","","","77","","","","key","16.665446650123606","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","890","1349497","0.0-24.0-0.34","null","","","","null","","","","key","16.58171428571721","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","891","1350002","0.0-24.0-1.34","null","","","","null","","","","key","17.259571428577015","683","328.5","","","","","","","","","","","","","140","-1","3","true","","","",""
"psychophysics","892","1352149","0.0-24.0-2.34","2133.990000002086","","","","77","","","","key","16.66509374999987","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","893","1353370","0.0-24.0-0.35","null","","","","null","","","","key","16.6654444444446","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","894","1353878","0.0-24.0-1.35","null","","","","null","","","","key","16.664600000002732","683","328.5","","","","","","","","","","","","","140","1","2","true","","","",""
"psychophysics","895","1354302","0.0-24.0-2.35","420.4549999558367","","","","77","","","","key","16.66562500000388","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","896","1354830","0.0-24.0-0.36","null","","","","null","","","","key","17.220366666667783","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","897","1355334","0.0-24.0-1.36","null","","","","null","","","","key","16.664862068964105","683","328.5","","","","","","","","","","","","","140","-1","5","true","","","",""
"psychophysics","898","1355462","0.0-24.0-2.36","75.10999997612089","","","","77","","","","key","19.441333333340783","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","899","1356794","0.0-24.0-0.37","null","","","","null","","","","key","16.665177215191335","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","900","1357299","0.0-24.0-1.37","null","","","","null","","","","key","16.66551724137289","683","328.5","","","","","","","","","","","","","140","1","4","true","","","",""
"psychophysics","901","1357381","0.0-24.0-2.37","79.46000003721565","","","","77","","","","key","16.662500000034925","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","902","1358858","0.0-24.0-0.38","null","","","","null","","","","key","16.665310344827393","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","903","1359384","0.0-24.0-1.38","null","","","","null","","","","key","17.221200000005773","683","328.5","","","","","","","","","","","","","140","1","0","true","","","",""
"psychophysics","904","1359461","0.0-24.0-2.38","74.98999999370426","","","","77","","","","key","16.661999999933567","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","905","1360646","0.0-24.0-0.39","null","","","","null","","","","key","17.14801449275346","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","906","1361150","0.0-24.0-1.39","null","","","","null","","","","key","16.66482758620786","683","328.5","","","","","","","","","","","","","140","-1","2","true","","","",""
"psychophysics","907","1363013","0.0-24.0-2.39","1860.6349999899976","","","","77","","","","key","16.6654954954965","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","908","1363780","0.0-24.0-0.40","null","","","","null","","","","key","17.044477272725832","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","909","1364284","0.0-24.0-1.40","null","","","","null","","","","key","16.664655172410583","683","328.5","","","","","","","","","","","","","140","1","3","true","","","",""
"psychophysics","910","1365327","0.0-24.0-2.40","995.5700000282377","","","","77","","","","key","16.66481967213121","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","911","1366161","0.0-24.0-0.41","null","","","","null","","","","key","16.665279999999328","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","912","1366665","0.0-24.0-1.41","null","","","","null","","","","key","16.6647241379311","683","328.5","","","","","","","","","","","","","140","-1","6","true","","","",""
"psychophysics","913","1366877","0.0-24.0-2.41","208.8649999932386","","","","77","","","","key","16.66372727272524","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","914","1367581","0.0-24.0-0.42","null","","","","null","","","","key","16.665261904758932","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","915","1368085","0.0-24.0-1.42","null","","","","null","","","","key","16.664586206898093","683","328.5","","","","","","","","","","","","","140","1","6","true","","","",""
"psychophysics","916","1368226","0.0-24.0-2.42","130.18999999621883","","","","77","","","","key","16.660000000015966","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","917","1368931","0.0-24.0-0.43","null","","","","null","","","","key","16.665380952380865","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","918","1369434","0.0-24.0-1.43","null","","","","null","","","","key","16.664965517240866","683","328.5","","","","","","","","","","","","","140","-1","4","true","","","",""
"psychophysics","919","1369593","0.0-24.0-2.43","143.11499998439103","","","","77","","","","key","16.65466666666584","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","920","1370727","0.0-24.0-0.44","null","","","","null","","","","key","16.665835820892546","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","921","1371231","0.0-24.0-1.44","null","","","","null","","","","key","18.588538461543905","683","328.5","","","","","","","","","","","","","140","1","2","true","","","",""
"psychophysics","922","1371483","0.0-24.0-2.44","248.72500001220033","","","","77","","","","key","16.664071428572893","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","923","1372181","0.0-24.0-0.45","null","","","","null","","","","key","16.665024390245403","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","924","1372693","0.0-24.0-1.45","null","","","","null","","","","key","17.22244827585809","683","328.5","","","","","","","","","","","","","140","-1","0","true","","","",""
"psychophysics","925","1373326","0.0-24.0-2.45","629.3849999783561","","","","77","","","","key","16.664777777778607","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","926","1373895","0.0-24.0-0.46","null","","","","null","","","","key","16.666176470585498","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","927","1374399","0.0-24.0-1.46","null","","","","null","","","","key","16.541896551719","683","328.5","","","","","","","","","","","","","140","-1","3","true","","","",""
"psychophysics","928","1375580","0.0-24.0-2.46","1178.9649999700487","","","","77","","","","key","16.665357142859804","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","929","1376993","0.0-24.0-0.47","null","","","","null","","","","key","16.665226190475682","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","930","1377498","0.0-24.0-1.47","null","","","","null","","","","key","16.665068965509597","683","328.5","","","","","","","","","","","","","140","1","5","true","","","",""
"psychophysics","931","1377561","0.0-24.0-2.47","60.23999996250495","","","","77","","","","key","16.835000000079162","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","932","1378693","0.0-24.0-0.48","null","","","","null","","","","key","16.665514705884135","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","933","1379198","0.0-24.0-1.48","null","","","","null","","","","key","16.663965517237525","683","328.5","","","","","","","","","","","","","140","1","5","true","","","",""
"psychophysics","934","1381762","0.0-24.0-2.48","2562.054999987595","","","","77","","","","key","16.66541830065441","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","935","1383232","0.0-24.0-0.49","null","","","","null","","","","key","16.665321839079475","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","936","1383739","0.0-24.0-1.49","null","","","","null","","","","key","16.664862068964105","683","328.5","","","","","","","","","","","","","140","-1","3","true","","","",""
"psychophysics","937","1383916","0.0-24.0-2.49","169.47000002255663","","","","77","","","","key","17.051600000006147","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","938","1385013","0.0-24.0-0.50","null","","","","null","","","","key","16.92535937499997","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","939","1385517","0.0-24.0-1.50","null","","","","null","","","","key","16.66482758619983","683","328.5","","","","","","","","","","","","","140","-1","4","true","","","",""
"psychophysics","940","1389113","0.0-24.0-2.50","3536.0400000354275","","","","77","","","","key","16.74323831775735","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","941","1389792","0.0-24.0-0.51","null","","","","null","","","","key","16.664949999999955","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","942","1390297","0.0-24.0-1.51","null","","","","null","","","","key","16.66427586206781","683","328.5","","","","","","","","","","","","","140","1","6","true","","","",""
