"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","button_pressed","success","key_press","responses","isData","view_history","response_type","avg_frame_time","center_x","center_y","isSC","stim_side","trial_luminance","step_size","nReversal","correct","prev_ans","isThreshold","SC_threshold","final_threshold","isLuminance","FF_luminance","luminance","stimSide","ISInt","isFF","question_order","isSPQ","isCAPS","isAQ"
"psychophysics","851","840945","0.0-24.0-0.21","null","","","","null","","","","key","16.73405084745777","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","852","841451","0.0-24.0-1.21","null","","","","null","","","","key","16.733399999999286","683","312.5","","","","","","","","","","","","","151","1","3","true","","","",""
"psychophysics","853","841617","0.0-24.0-2.21","159.9550000000745","","","","77","","","","key","16.741250000006403","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","854","842619","0.0-24.0-0.22","null","","","","null","","","","key","16.7351355932207","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","855","843125","0.0-24.0-1.22","null","","","","null","","","","key","16.73353333333119","683","312.5","","","","","","","","","","","","","151","-1","6","true","","","",""
"psychophysics","856","843645","0.0-24.0-2.22","515.8350000001956","","","","90","","","","key","16.731966666667724","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","857","844661","0.0-24.0-0.23","null","","","","null","","","","key","16.734322033897516","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","858","845180","0.0-24.0-1.23","null","","","","null","","","","key","16.734133333332526","683","312.5","","","","","","","","","","","","","151","-1","0","true","","","",""
"psychophysics","859","845305","0.0-24.0-2.23","116.629999999539","","","","90","","","","key","16.731285714294895","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","860","846315","0.0-24.0-0.24","null","","","","null","","","","key","16.733796610169396","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","861","846820","0.0-24.0-1.24","null","","","","null","","","","key","16.732758620689655","683","312.5","","","","","","","","","","","","","151","1","4","true","","","",""
"psychophysics","862","846979","0.0-24.0-2.24","150.32999999949243","","","","77","","","","key","16.72899999999855","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","863","847986","0.0-24.0-0.25","null","","","","null","","","","key","16.73338983050879","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","864","848509","0.0-24.0-1.25","null","","","","null","","","","key","16.732966666668652","683","312.5","","","","","","","","","","","","","151","-1","2","true","","","",""
"psychophysics","865","848529","0.0-24.0-2.25","9.755000000121072","","","","90","","","","key","NaN","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","866","849532","0.0-24.0-0.26","null","","","","null","","","","key","16.732183333333037","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","867","850047","0.0-24.0-1.26","null","","","","null","","","","key","16.734793103444552","683","312.5","","","","","","","","","","","","","151","1","2","true","","","",""
"psychophysics","868","853097","0.0-24.0-2.26","3041.5350000002654","","","","90","","","","key","16.73335714285725","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","869","854101","0.0-24.0-0.27","null","","","","null","","","","key","16.732694915253116","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","870","854615","0.0-24.0-1.27","null","","","","null","","","","key","16.731517241380562","683","312.5","","","","","","","","","","","","","151","1","3","true","","","",""
"psychophysics","871","854938","0.0-24.0-2.27","312.1549999995623","","","","90","","","","key","16.731055555561195","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","872","855942","0.0-24.0-0.28","null","","","","null","","","","key","17.018440677965913","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","873","856449","0.0-24.0-1.28","null","","","","null","","","","key","16.73362068965196","683","312.5","","","","","","","","","","","","","151","1","5","true","","","",""
"psychophysics","874","856864","0.0-24.0-2.28","411.460000000312","","","","77","","","","key","16.73187500000252","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","875","857880","0.0-24.0-0.29","null","","","","null","","","","key","16.73335593220407","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","876","858398","0.0-24.0-1.29","null","","","","null","","","","key","16.731366666666386","683","312.5","","","","","","","","","","","","","151","1","6","true","","","",""
"psychophysics","877","859407","0.0-24.0-2.29","1002.6099999995204","","","","77","","","","key","16.73336666666825","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","878","860410","0.0-24.0-0.30","null","","","","null","","","","key","16.734949152541773","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","879","860915","0.0-24.0-1.30","null","","","","null","","","","key","16.734793103448563","683","312.5","","","","","","","","","","","","","151","-1","3","true","","","",""
"psychophysics","880","861305","0.0-24.0-2.30","385.71499999950174","","","","90","","","","key","16.73318181818203","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","881","862315","0.0-24.0-0.31","null","","","","null","","","","key","16.732542372880882","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","882","862829","0.0-24.0-1.31","null","","","","null","","","","key","16.731100000002577","683","312.5","","","","","","","","","","","","","151","1","0","true","","","",""
"psychophysics","883","862978","0.0-24.0-2.31","144.47500000009313","","","","90","","","","key","16.741285714270948","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","884","863983","0.0-24.0-0.32","null","","","","null","","","","key","16.733750000000388","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","885","864496","0.0-24.0-1.32","null","","","","null","","","","key","16.732137931037116","683","312.5","","","","","","","","","","","","","151","-1","0","true","","","",""
"psychophysics","886","864796","0.0-24.0-2.32","292.4249999995809","","","","90","","","","key","16.735411764704622","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","887","865800","0.0-24.0-0.33","null","","","","null","","","","key","16.734661016948678","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","888","866305","0.0-24.0-1.33","null","","","","null","","","","key","16.734275862068774","683","312.5","","","","","","","","","","","","","151","-1","4","true","","","",""
"psychophysics","889","866582","0.0-24.0-2.33","267.98499999940395","","","","77","","","","key","16.73687500000233","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","890","867594","0.0-24.0-0.34","null","","","","null","","","","key","16.733542372881026","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","891","868100","0.0-24.0-1.34","null","","","","null","","","","key","17.310862068966","683","312.5","","","","","","","","","","","","","151","-1","5","true","","","",""
"psychophysics","892","868434","0.0-24.0-2.34","328.12999999988824","","","","77","","","","key","16.73116666666465","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","893","869439","0.0-24.0-0.35","null","","","","null","","","","key","16.73264999999859","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","894","869953","0.0-24.0-1.35","null","","","","null","","","","key","16.73303448275968","683","312.5","","","","","","","","","","","","","151","-1","6","true","","","",""
"psychophysics","895","870212","0.0-24.0-2.35","249.3349999994971","","","","77","","","","key","16.73246666666431","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","896","871225","0.0-24.0-0.36","null","","","","null","","","","key","16.731966101694695","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","897","871730","0.0-24.0-1.36","null","","","","null","","","","key","16.737200000001273","683","312.5","","","","","","","","","","","","","151","1","5","true","","","",""
"psychophysics","898","872086","0.0-24.0-2.36","350.92499999981374","","","","77","","","","key","16.738473684214497","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","899","873100","0.0-24.0-0.37","null","","","","null","","","","key","16.733813559322744","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","900","873605","0.0-24.0-1.37","null","","","","null","","","","key","16.732733333332","683","312.5","","","","","","","","","","","","","151","-1","6","true","","","",""
"psychophysics","901","873876","0.0-24.0-2.37","266.08000000030734","","","","77","","","","key","16.73353333333507","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","902","874879","0.0-24.0-0.38","null","","","","null","","","","key","16.73379661017137","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","903","875392","0.0-24.0-1.38","null","","","","null","","","","key","16.733551724139474","683","312.5","","","","","","","","","","","","","151","1","0","true","","","",""
"psychophysics","904","875560","0.0-24.0-2.38","158.87000000022817","","","","77","","","","key","16.724666666666355","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","905","876582","0.0-24.0-0.39","null","","","","null","","","","key","16.732786885245137","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","906","877086","0.0-24.0-1.39","null","","","","null","","","","key","16.733068965515926","683","312.5","","","","","","","","","","","","","151","1","6","true","","","",""
"psychophysics","907","877397","0.0-24.0-2.39","305.94000000017695","","","","77","","","","key","16.73358823529527","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","908","878404","0.0-24.0-0.40","null","","","","null","","","","key","16.735016949153188","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","909","878910","0.0-24.0-1.40","null","","","","null","","","","key","16.735066666663624","683","312.5","","","","","","","","","","","","","151","1","2","true","","","",""
"psychophysics","910","879890","0.0-24.0-2.40","975.5400000003865","","","","77","","","","key","16.73175438596426","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","911","880899","0.0-24.0-0.41","null","","","","null","","","","key","17.020310344826832","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","912","881416","0.0-24.0-1.41","null","","","","null","","","","key","16.733033333334607","683","312.5","","","","","","","","","","","","","151","-1","5","true","","","",""
"psychophysics","913","881742","0.0-24.0-2.41","317.4199999993434","","","","77","","","","key","16.72984210526154","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","914","882755","0.0-24.0-0.42","null","","","","null","","","","key","16.73250847457616","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","915","883271","0.0-24.0-1.42","null","","","","null","","","","key","16.73326666666738","683","312.5","","","","","","","","","","","","","151","-1","0","true","","","",""
"psychophysics","916","884023","0.0-24.0-2.42","743.2549999993062","","","","77","","","","key","16.732659090908285","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","917","885031","0.0-24.0-0.43","null","","","","null","","","","key","16.73447457626975","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","918","885536","0.0-24.0-1.43","null","","","","null","","","","key","16.733100000000558","683","312.5","","","","","","","","","","","","","151","-1","4","true","","","",""
"psychophysics","919","885839","0.0-24.0-2.43","297.93500000052154","","","","77","","","","key","16.731235294116605","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","920","886842","0.0-24.0-0.44","null","","","","null","","","","key","16.7337457627133","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","921","887357","0.0-24.0-1.44","null","","","","null","","","","key","16.737103448273487","683","312.5","","","","","","","","","","","","","151","1","4","true","","","",""
"psychophysics","922","888586","0.0-24.0-2.44","1221.5649999998277","","","","77","","","","key","16.73261643835656","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","923","889595","0.0-24.0-0.45","null","","","","null","","","","key","16.73332203389935","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","924","890104","0.0-24.0-1.45","null","","","","null","","","","key","16.731366666666386","683","312.5","","","","","","","","","","","","","151","-1","2","true","","","",""
"psychophysics","925","890627","0.0-24.0-2.45","520.6950000001816","","","","90","","","","key","16.732933333333737","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","926","891638","0.0-24.0-0.46","null","","","","null","","","","key","17.023637931033214","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","927","892146","0.0-24.0-1.46","null","","","","null","","","","key","16.733166666666513","683","312.5","","","","","","","","","","","","","151","-1","3","true","","","",""
"psychophysics","928","893056","0.0-24.0-2.46","906.4799999996321","","","","90","","","","key","16.732792452829976","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","929","894067","0.0-24.0-0.47","null","","","","null","","","","key","16.73474576271147","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","930","894572","0.0-24.0-1.47","null","","","","null","","","","key","16.7338333333338","683","312.5","","","","","","","","","","","","","151","1","3","true","","","",""
"psychophysics","931","894846","0.0-24.0-2.47","269.80000000004657","","","","77","","","","key","16.732133333338425","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","932","895859","0.0-24.0-0.48","null","","","","null","","","","key","16.732389830508648","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","933","896367","0.0-24.0-1.48","null","","","","null","","","","key","16.732399999998353","683","312.5","","","","","","","","","","","","","151","1","5","true","","","",""
"psychophysics","934","896719","0.0-24.0-2.48","348.6199999997625","","","","77","","","","key","16.73300000000163","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","935","897731","0.0-24.0-0.49","null","","","","null","","","","key","16.734254237288074","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","936","898241","0.0-24.0-1.49","null","","","","null","","","","key","16.729933333334824","683","312.5","","","","","","","","","","","","","151","-1","0","true","","","",""
"psychophysics","937","898287","0.0-24.0-2.49","41.649999999208376","","","","90","","","","key","16.727499999979045","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","938","899304","0.0-24.0-0.50","null","","","","null","","","","key","16.733830508474117","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","939","899808","0.0-24.0-1.50","null","","","","null","","","","key","16.7321379310331","683","312.5","","","","","","","","","","","","","151","-1","3","true","","","",""
"psychophysics","940","900277","0.0-24.0-2.50","464.6649999994552","","","","90","","","","key","16.73628571428292","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","941","901281","0.0-24.0-0.51","null","","","","null","","","","key","16.733813559322744","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","942","901793","0.0-24.0-1.51","null","","","","null","","","","key","16.72979310344792","683","312.5","","","","","","","","","","","","","151","-1","4","true","","","",""
"psychophysics","943","902169","0.0-24.0-2.51","373.0900000000838","","","","90","","","","key","16.733318181814287","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","944","903172","0.0-24.0-0.52","null","","","","null","","","","key","16.734915254237052","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","945","903679","0.0-24.0-1.52","null","","","","null","","","","key","17.33078571428528","683","312.5","","","","","","","","","","","","","151","1","3","true","","","",""
"psychophysics","946","903878","0.0-24.0-2.52","194.9199999999255","","","","77","","","","key","16.72354545453775","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","947","904894","0.0-24.0-0.53","null","","","","null","","","","key","16.733745762711326","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","948","905412","0.0-24.0-1.53","null","","","","null","","","","key","16.733166666666513","683","312.5","","","","","","","","","","","","","151","1","6","true","","","",""
"psychophysics","949","905837","0.0-24.0-2.53","416.31499999947846","","","","77","","","","key","16.734879999998956","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","950","906851","0.0-24.0-0.54","null","","","","null","","","","key","16.73396610169498","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","951","907370","0.0-24.0-1.54","null","","","","null","","","","key","16.73583333333178","683","312.5","","","","","","","","","","","","","151","1","0","true","","","",""
"psychophysics","952","907592","0.0-24.0-2.54","210.97000000008848","","","","77","","","","key","16.729692307694886","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","953","908608","0.0-24.0-0.55","null","","","","null","","","","key","16.73361016949047","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","954","909117","0.0-24.0-1.55","null","","","","null","","","","key","16.733166666666513","683","312.5","","","","","","","","","","","","","151","-1","6","true","","","",""
"psychophysics","955","909470","0.0-24.0-2.55","349.90500000002794","","","","77","","","","key","16.73420000000042","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","956","910482","0.0-24.0-0.56","null","","","","null","","","","key","16.733542372882997","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","957","910988","0.0-24.0-1.56","null","","","","null","","","","key","16.73446666666617","683","312.5","","","","","","","","","","","","","151","-1","2","true","","","",""
"psychophysics","958","911346","0.0-24.0-2.56","353.79000000015367","","","","77","","","","key","16.72829999999958","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","959","912353","0.0-24.0-0.57","null","","","","null","","","","key","16.733847457627466","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","960","912858","0.0-24.0-1.57","null","","","","null","","","","key","16.736896551723977","683","312.5","","","","","","","","","","","","","151","-1","5","true","","","",""
"psychophysics","961","913400","0.0-24.0-2.57","532.7399999997579","","","","77","","","","key","16.734906249999767","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","962","914412","0.0-24.0-0.58","null","","","","null","","","","key","16.732355932203927","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","963","914917","0.0-24.0-1.58","null","","","","null","","","","key","16.73524137930784","683","312.5","","","","","","","","","","","","","151","1","4","true","","","",""
"psychophysics","964","915424","0.0-24.0-2.58","499.1449999997858","","","","77","","","","key","16.73556666666797","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","965","916442","0.0-24.0-0.59","null","","","","null","","","","key","16.7318000000009","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","966","916955","0.0-24.0-1.59","null","","","","null","","","","key","16.73137931034354","683","312.5","","","","","","","","","","","","","151","1","2","true","","","",""
"psychophysics","967","918997","0.0-24.0-2.59","2034.4500000001863","","","","77","","","","key","16.732834710744363","683","312.5","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","968","948559","0.0-25.0","29563.839999999735","<p>Well Done !</p><p>Take a minute to rest and then press the spacebar to start the next block.</p><p>DON'T EXIT THE FULL SCREEN MODE</p>","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"psychophysics","969","951570","0.0-26.0-0.0","null","","","","null","","","","key","16.774372881355347","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","970","952078","0.0-26.0-1.0","null","","","","null","","","","key","16.734433333331253","683","312.5","","","","","","","","","","","","","151","1","0","false","","","",""
"psychophysics","971","952309","0.0-26.0-2.0","226.34499999997206","","","","77","","","","key","16.73749999999806","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","972","953313","0.0-26.0-0.1","null","","","","null","","","","key","16.733271186439303","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","973","953817","0.0-26.0-1.1","null","","","","null","","","","key","16.73199999999876","683","312.5","","","","","","","","","","","","","151","-1","0","false","","","",""
"psychophysics","974","954045","0.0-26.0-2.1","222.60499999986496","","","","90","","","","key","16.726999999994103","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","975","955048","0.0-26.0-0.2","null","","","","null","","","","key","16.733779661018023","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","976","955552","0.0-26.0-1.2","null","","","","null","","","","key","16.735310344828356","683","312.5","","","","","","","","","","","","","151","1","5","false","","","",""
"psychophysics","977","955865","0.0-26.0-2.2","309.4749999999767","","","","77","","","","key","16.731666666662527","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","978","956868","0.0-26.0-0.3","null","","","","null","","","","key","16.7335593220324","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","979","957372","0.0-26.0-1.3","null","","","","null","","","","key","16.73500000000209","683","312.5","","","","","","","","","","","","","151","1","6","false","","","",""
"psychophysics","980","957510","0.0-26.0-2.3","135.42999999935273","","","","77","","","","key","16.727428571437486","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","981","958512","0.0-26.0-0.4","null","","","","null","","","","key","16.733847457627466","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","982","959018","0.0-26.0-1.4","null","","","","null","","","","key","16.7346206896553","683","312.5","","","","","","","","","","","","","151","1","4","false","","","",""
"psychophysics","983","959370","0.0-26.0-2.4","344.33999999961816","","","","77","","","","key","16.735450000001585","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","984","960374","0.0-26.0-0.5","null","","","","null","","","","key","16.73403389830442","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","985","960879","0.0-26.0-1.5","null","","","","null","","","","key","16.733500000000156","683","312.5","","","","","","","","","","","","","151","-1","5","false","","","",""
"psychophysics","986","961011","0.0-26.0-2.5","126.72000000020489","","","","77","","","","key","16.732833333332866","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","987","962016","0.0-26.0-0.6","null","","","","null","","","","key","16.734450000000653","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","988","962523","0.0-26.0-1.6","null","","","","null","","","","key","16.73568965517113","683","312.5","","","","","","","","","","","","","151","-1","3","false","","","",""
"psychophysics","989","962628","0.0-26.0-2.6","101.31000000005588","","","","77","","","","key","16.710000000009313","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","990","963630","0.0-26.0-0.7","null","","","","null","","","","key","16.73369491525326","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","991","964133","0.0-26.0-1.7","null","","","","null","","","","key","16.7314137931038","683","312.5","","","","","","","","","","","","","151","-1","4","false","","","",""
"psychophysics","992","964379","0.0-26.0-2.7","243.0999999997439","","","","77","","","","key","16.733714285714086","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","993","965384","0.0-26.0-0.8","null","","","","null","","","","key","16.73325423728793","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","994","965887","0.0-26.0-1.8","null","","","","null","","","","key","16.733034482755667","683","312.5","","","","","","","","","","","","","151","-1","2","false","","","",""
"psychophysics","995","966144","0.0-26.0-2.8","253.11500000045635","","","","90","","","","key","16.73314285714046","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","996","967147","0.0-26.0-0.9","null","","","","null","","","","key","16.73255932203423","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","997","967652","0.0-26.0-1.9","null","","","","null","","","","key","16.734551724138797","683","312.5","","","","","","","","","","","","","151","1","2","false","","","",""
"psychophysics","998","967892","0.0-26.0-2.9","232.9500000005355","","","","90","","","","key","16.733142857148778","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","999","968896","0.0-26.0-0.10","null","","","","null","","","","key","16.733491525424927","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1000","969402","0.0-26.0-1.10","null","","","","null","","","","key","16.73334482758595","683","312.5","","","","","","","","","","","","","151","-1","6","false","","","",""
"psychophysics","1001","974787","0.0-26.0-2.10","5381.379999999772","","","","90","","","","key","16.733317757009402","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1002","975792","0.0-26.0-0.11","null","","","","null","","","","key","16.734372881355586","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1003","976297","0.0-26.0-1.11","null","","","","null","","","","key","16.732551724140148","683","312.5","","","","","","","","","","","","","151","1","3","false","","","",""
"psychophysics","1004","976489","0.0-26.0-2.11","187.68000000005122","","","","77","","","","key","16.741599999996833","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1005","977493","0.0-26.0-0.12","null","","","","null","","","","key","16.73438983050893","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1006","977997","0.0-26.0-1.12","null","","","","null","","","","key","16.732666666666045","683","312.5","","","","","","","","","","","","","151","-1","0","false","","","",""
"psychophysics","1007","979121","0.0-26.0-2.12","1118.2799999996787","","","","77","","","","key","16.731378787878025","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1008","980123","0.0-26.0-0.13","null","","","","null","","","","key","16.731898305083277","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1009","980638","0.0-26.0-1.13","null","","","","null","","","","key","16.732586206896393","683","312.5","","","","","","","","","","","","","151","1","0","false","","","",""
"psychophysics","1010","980864","0.0-26.0-2.13","216.29000000027008","","","","77","","","","key","16.73169230770033","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1011","981878","0.0-26.0-0.14","null","","","","null","","","","key","16.734610169492584","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1012","982396","0.0-26.0-1.14","null","","","","null","","","","key","16.73280000000183","683","312.5","","","","","","","","","","","","","151","1","6","false","","","",""
"psychophysics","1013","982885","0.0-26.0-2.14","480.3549999996321","","","","77","","","","key","16.73337931034621","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1014","983897","0.0-26.0-0.15","null","","","","null","","","","key","16.73438983050696","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1015","984403","0.0-26.0-1.15","null","","","","null","","","","key","16.73610344827416","683","312.5","","","","","","","","","","","","","151","-1","5","false","","","",""
"psychophysics","1016","984787","0.0-26.0-2.15","374.3149999999441","","","","77","","","","key","16.7330909090868","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1017","985792","0.0-26.0-0.16","null","","","","null","","","","key","16.732966101694835","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1018","986311","0.0-26.0-1.16","null","","","","null","","","","key","16.73013333333268","683","312.5","","","","","","","","","","","","","151","1","3","false","","","",""
"psychophysics","1019","987028","0.0-26.0-2.16","708.0800000003073","","","","77","","","","key","16.733071428571186","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1020","988037","0.0-26.0-0.17","null","","","","null","","","","key","16.733372881357415","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1021","988554","0.0-26.0-1.17","null","","","","null","","","","key","16.732333333332402","683","312.5","","","","","","","","","","","","","151","-1","6","false","","","",""
"psychophysics","1022","989536","0.0-26.0-2.17","972.6749999999302","","","","77","","","","key","16.7333103448277","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1023","990546","0.0-26.0-0.18","null","","","","null","","","","key","16.73513559321873","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1024","991055","0.0-26.0-1.18","null","","","","null","","","","key","16.73223333333541","683","312.5","","","","","","","","","","","","","151","1","5","false","","","",""
"psychophysics","1025","993262","0.0-26.0-2.18","2203.3149999998277","","","","77","","","","key","16.73337404580186","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1026","994275","0.0-26.0-0.19","null","","","","null","","","","key","16.734288135592795","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1027","994781","0.0-26.0-1.19","null","","","","null","","","","key","16.73199999999876","683","312.5","","","","","","","","","","","","","151","-1","4","false","","","",""
"psychophysics","1028","996531","0.0-26.0-2.19","1744.7050000000745","","","","77","","","","key","16.732553398058055","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1029","997538","0.0-26.0-0.20","null","","","","null","","","","key","16.73286440678067","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1030","998058","0.0-26.0-1.20","null","","","","null","","","","key","16.7333000000023","683","312.5","","","","","","","","","","","","","151","1","2","false","","","",""
"psychophysics","1031","998684","0.0-26.0-2.20","617.3600000002189","","","","90","","","","key","16.735189189187352","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1032","999698","0.0-26.0-0.21","null","","","","null","","","","key","16.73438983050893","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1033","1000216","0.0-26.0-1.21","null","","","","null","","","","key","16.733133333335477","683","312.5","","","","","","","","","","","","","151","-1","3","false","","","",""
"psychophysics","1034","1001337","0.0-26.0-2.21","1111.149999999674","","","","90","","","","key","16.733363636363663","683","312.5","","","","","","","","","","","","","","","","","","","",""
